3-4-0-1-0,,,,,,
,2958,31.94296,6-8-0-0-0,NH4 * 1;Na * 1;H * 1,1069.219,3
,2958,31.94296,5-5-1-2-0,H * 3,1069.219,3
,2975,32.0578,6-8-0-0-0,NH4 * 2;Na * 1,1074.89,3
,2975,32.0578,5-5-1-2-0,NH4 * 1;H * 2,1074.89,3
,2975,32.0578,5-6-2-1-0,H * 3,1074.89,3
,2975,32.0578,6-8-0-0-0,NH4 * 1;Na * 2,1076.548,3
,2975,32.0578,5-5-1-2-0,Na * 1;H * 2,1076.548,3
,2975,32.0578,6-8-0-0-0,NH4 * 1;Na * 1;H * 1,1069.219,3
,2975,32.0578,5-5-1-2-0,H * 3,1069.219,3
,2992,32.17379,6-8-0-0-0,NH4 * 1;Na * 2,1076.549,3
,2992,32.17379,5-5-1-2-0,Na * 1;H * 2,1076.549,3
,2992,32.17379,6-8-0-0-0,NH4 * 1;Na * 1;H * 1,1069.219,3
,2992,32.17379,5-5-1-2-0,H * 3,1069.219,3
,3009,32.28729,6-8-0-0-0,NH4 * 1;Na * 1;H * 1,1069.221,3
,3009,32.28729,5-5-1-2-0,H * 3,1069.221,3
,3111,33.02146,6-8-0-0-0,NH4 * 2;Na * 1,1074.892,3
,3111,33.02146,5-5-1-2-0,NH4 * 1;H * 2,1074.892,3
,3111,33.02146,5-6-2-1-0,H * 3,1074.892,3
8-5-0-1-0,,,,,,
,2703,30.27496,8-5-0-1-0,NH4 * 1;Na * 2,1156.254,3
,2703,30.27496,8-6-1-0-0,Na * 2;H * 1,1156.254,3
5-7-0-1-0,,,,,,
,2720,30.38546,5-7-0-1-0,NH4 * 2;Na * 1,1045.538,3
,2720,30.38546,5-8-1-0-0,NH4 * 1;Na * 1;H * 1,1045.538,3
,2771,30.70331,5-7-0-1-0,NH4 * 2;Na * 1,1045.539,3
,2771,30.70331,5-8-1-0-0,NH4 * 1;Na * 1;H * 1,1045.539,3
,2805,30.92897,5-7-0-1-0,NH4 * 2;Na * 1,1045.542,3
,2805,30.92897,5-8-1-0-0,NH4 * 1;Na * 1;H * 1,1045.542,3
,2822,31.04196,5-7-0-1-0,NH4 * 2;Na * 1,1045.54,3
,2822,31.04196,5-8-1-0-0,NH4 * 1;Na * 1;H * 1,1045.54,3
6-9-0-1-0,,,,,,
,2737,30.4948,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.637,3
,2737,30.4948,5-6-1-3-0,H * 3,1257.637,3
,2771,30.70331,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.642,3
,2771,30.70331,5-6-1-3-0,H * 3,1257.642,3
,2788,30.8168,6-9-0-1-0,NH4 * 1;Na * 2,1264.971,3
,2788,30.8168,5-6-1-3-0,Na * 1;H * 2,1264.971,3
,2788,30.8168,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.641,3
,2788,30.8168,5-6-1-3-0,H * 3,1257.641,3
,2788,30.8168,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4844,4
,2788,30.8168,5-6-1-3-0,H * 4,943.4844,4
,2805,30.92897,6-9-0-1-0,NH4 * 1;Na * 2,1264.975,3
,2805,30.92897,5-6-1-3-0,Na * 1;H * 2,1264.975,3
,2805,30.92897,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.642,3
,2805,30.92897,5-6-1-3-0,H * 3,1257.642,3
,2805,30.92897,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4852,4
,2805,30.92897,5-6-1-3-0,H * 4,943.4852,4
,2822,31.04196,6-9-0-1-0,NH4 * 1;Na * 2,1264.971,3
,2822,31.04196,5-6-1-3-0,Na * 1;H * 2,1264.971,3
,2822,31.04196,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.643,3
,2822,31.04196,5-6-1-3-0,H * 3,1257.643,3
,2822,31.04196,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9805,4
,2822,31.04196,5-6-1-3-0,Na * 1;H * 3,948.9805,4
,2822,31.04196,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4843,4
,2822,31.04196,5-6-1-3-0,H * 4,943.4843,4
,2839,31.15229,6-9-0-1-0,NH4 * 1;Na * 2,1264.972,3
,2839,31.15229,5-6-1-3-0,Na * 1;H * 2,1264.972,3
,2839,31.15229,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.644,3
,2839,31.15229,5-6-1-3-0,H * 3,1257.644,3
,2839,31.15229,6-9-0-1-0,NH4 * 1;Na * 3,954.4792,4
,2839,31.15229,5-6-1-3-0,Na * 2;H * 2,954.4792,4
,2839,31.15229,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9828,4
,2839,31.15229,5-6-1-3-0,Na * 1;H * 3,948.9828,4
,2839,31.15229,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4854,4
,2839,31.15229,5-6-1-3-0,H * 4,943.4854,4
,2856,31.25279,6-9-0-1-0,NH4 * 1;Na * 2,1264.971,3
,2856,31.25279,5-6-1-3-0,Na * 1;H * 2,1264.971,3
,2856,31.25279,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.645,3
,2856,31.25279,5-6-1-3-0,H * 3,1257.645,3
,2856,31.25279,6-9-0-1-0,NH4 * 1;Na * 3,954.4774,4
,2856,31.25279,5-6-1-3-0,Na * 2;H * 2,954.4774,4
,2856,31.25279,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9811,4
,2856,31.25279,5-6-1-3-0,Na * 1;H * 3,948.9811,4
,2856,31.25279,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4853,4
,2856,31.25279,5-6-1-3-0,H * 4,943.4853,4
,2873,31.35913,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.644,3
,2873,31.35913,5-6-1-3-0,H * 3,1257.644,3
,2873,31.35913,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9813,4
,2873,31.35913,5-6-1-3-0,Na * 1;H * 3,948.9813,4
,2873,31.35913,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4839,4
,2873,31.35913,5-6-1-3-0,H * 4,943.4839,4
,2890,31.47196,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.643,3
,2890,31.47196,5-6-1-3-0,H * 3,1257.643,3
,2890,31.47196,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9807,4
,2890,31.47196,5-6-1-3-0,Na * 1;H * 3,948.9807,4
,2890,31.47196,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4849,4
,2890,31.47196,5-6-1-3-0,H * 4,943.4849,4
,2907,31.58246,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.641,3
,2907,31.58246,5-6-1-3-0,H * 3,1257.641,3
,2907,31.58246,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4847,4
,2907,31.58246,5-6-1-3-0,H * 4,943.4847,4
,2924,31.7043,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.644,3
,2924,31.7043,5-6-1-3-0,H * 3,1257.644,3
,2924,31.7043,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9814,4
,2924,31.7043,5-6-1-3-0,Na * 1;H * 3,948.9814,4
,2924,31.7043,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4844,4
,2924,31.7043,5-6-1-3-0,H * 4,943.4844,4
,2941,31.82129,6-9-0-1-0,NH4 * 1;Na * 2,1264.969,3
,2941,31.82129,5-6-1-3-0,Na * 1;H * 2,1264.969,3
,2941,31.82129,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.643,3
,2941,31.82129,5-6-1-3-0,H * 3,1257.643,3
,2941,31.82129,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4843,4
,2941,31.82129,5-6-1-3-0,H * 4,943.4843,4
,2958,31.94296,6-9-0-1-0,NH4 * 1;Na * 2,1264.974,3
,2958,31.94296,5-6-1-3-0,Na * 1;H * 2,1264.974,3
,2958,31.94296,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.643,3
,2958,31.94296,5-6-1-3-0,H * 3,1257.643,3
,2958,31.94296,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9824,4
,2958,31.94296,5-6-1-3-0,Na * 1;H * 3,948.9824,4
,2958,31.94296,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4851,4
,2958,31.94296,5-6-1-3-0,H * 4,943.4851,4
,2975,32.0578,6-9-0-1-0,NH4 * 1;Na * 2,1264.972,3
,2975,32.0578,5-6-1-3-0,Na * 1;H * 2,1264.972,3
,2975,32.0578,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.641,3
,2975,32.0578,5-6-1-3-0,H * 3,1257.641,3
,2975,32.0578,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4844,4
,2975,32.0578,5-6-1-3-0,H * 4,943.4844,4
,2992,32.17379,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.642,3
,2992,32.17379,5-6-1-3-0,H * 3,1257.642,3
,2992,32.17379,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9834,4
,2992,32.17379,5-6-1-3-0,Na * 1;H * 3,948.9834,4
,2992,32.17379,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.485,4
,2992,32.17379,5-6-1-3-0,H * 4,943.485,4
,3128,33.15963,6-9-0-1-0,NH4 * 1;Na * 2,1264.975,3
,3128,33.15963,5-6-1-3-0,Na * 1;H * 2,1264.975,3
,3145,33.30596,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4854,4
,3145,33.30596,5-6-1-3-0,H * 4,943.4854,4
,3162,33.45913,6-9-0-1-0,NH4 * 1;Na * 2,1264.967,3
,3162,33.45913,5-6-1-3-0,Na * 1;H * 2,1264.967,3
,3162,33.45913,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.642,3
,3162,33.45913,5-6-1-3-0,H * 3,1257.642,3
,3162,33.45913,6-9-0-1-0,NH4 * 1;Na * 2;H * 1,948.9835,4
,3162,33.45913,5-6-1-3-0,Na * 1;H * 3,948.9835,4
,3162,33.45913,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4863,4
,3162,33.45913,5-6-1-3-0,H * 4,943.4863,4
,3264,34.46263,6-9-0-1-0,NH4 * 1;Na * 1;H * 1,1257.647,3
,3264,34.46263,5-6-1-3-0,H * 3,1257.647,3
,3281,34.64247,6-9-0-1-0,NH4 * 1;Na * 1;H * 2,943.4849,4
,3281,34.64247,5-6-1-3-0,H * 4,943.4849,4
6-5-0-1-0,,,,,,
,2771,30.70331,6-5-0-1-0,NH4 * 1;H * 2,978.1802,3
,2771,30.70331,6-6-1-0-0,H * 3,978.1802,3
6-6-0-1-0,,,,,,
,2788,30.8168,6-6-0-1-0,NH4 * 1;H * 2,1046.21,3
,2788,30.8168,6-7-1-0-0,H * 3,1046.21,3
5-5-1-2-0,,,,,,
,2839,31.15229,5-5-1-2-0,NH4 * 1;Na * 2,1089.546,3
,2839,31.15229,5-6-2-1-0,Na * 2;H * 1,1089.546,3
,2839,31.15229,5-5-1-2-0,NH4 * 1;Na * 1;H * 1,1082.219,3
,2839,31.15229,5-6-2-1-0,Na * 1;H * 2,1082.219,3
,2856,31.25279,5-5-1-2-0,NH4 * 1;Na * 1;H * 1,1082.217,3
,2856,31.25279,5-6-2-1-0,Na * 1;H * 2,1082.217,3
,2907,31.58246,5-5-1-2-0,NH4 * 1;Na * 1;H * 1,1082.217,3
,2907,31.58246,5-6-2-1-0,Na * 1;H * 2,1082.217,3
7-8-0-0-0,,,,,,
,2975,32.0578,7-8-0-0-0,NH4 * 1;Na * 1;H * 1,1150.924,3
,2975,32.0578,6-5-1-2-0,H * 3,1150.924,3
,3264,34.46263,7-8-0-0-0,NH4 * 1;Na * 1;H * 1,1150.923,3
,3264,34.46263,6-5-1-2-0,H * 3,1150.923,3
,3298,34.82263,7-8-0-0-0,NH4 * 1;Na * 1;H * 1,1150.925,3
,3298,34.82263,6-5-1-2-0,H * 3,1150.925,3
8-6-0-1-0,,,,,,
,2992,32.17379,8-6-0-1-0,NH4 * 1;Na * 2,1224.285,3
,2992,32.17379,8-7-1-0-0,Na * 2;H * 1,1224.285,3
6-8-0-1-0,,,,,,
,3145,33.30596,6-8-0-1-0,NH4 * 2;Na * 1,1195.281,3
,3145,33.30596,6-9-1-0-0,NH4 * 1;Na * 1;H * 1,1195.281,3
7-9-0-0-0,,,,,,
,3145,33.30596,7-9-0-0-0,NH4 * 2;Na * 1,1224.634,3
,3145,33.30596,6-6-1-2-0,NH4 * 1;H * 2,1224.634,3
5-8-3-1-0,,,,,,
,3145,33.30596,5-8-3-1-0,NH4 * 2;Na * 1;H * 1,966.0049,4
,3145,33.30596,8-9-0-0-0,H * 4,966.0049,4
9-9-0-1-0,,,,,,
,3145,33.30596,9-9-0-1-0,NH4 * 2;H * 2,1126.086,4
,3145,33.30596,9-10-1-0-0,NH4 * 1;H * 3,1126.086,4
5-6-1-2-0,,,,,,
,3281,34.64247,5-6-1-2-0,NH4 * 1;Na * 1;H * 1,1150.25,3
,3281,34.64247,5-7-2-1-0,Na * 1;H * 2,1150.25,3
,3315,34.9988,5-6-1-2-0,NH4 * 1;Na * 1;H * 1,1150.252,3
,3315,34.9988,5-7-2-1-0,Na * 1;H * 2,1150.252,3
6-9-1-1-0,,,,,,
,3281,34.64247,6-9-1-1-0,NH4 * 1;Na * 1;H * 2,987.0032,4
,3281,34.64247,5-6-2-3-0,H * 4,987.0032,4
7-7-0-2-0,,,,,,
,3298,34.82263,7-7-0-2-0,NH4 * 1;H * 3,987.5106,4
,3298,34.82263,7-8-1-1-0,H * 4,987.5106,4
10-9-0-1-0,,,,,,
,3655,38.73563,10-9-0-1-0,Na * 2;H * 2,1189.853,4
,3655,38.73563,4-18-0-0-0,NH4 * 1;Na * 1;H * 2,1189.853,4
